-1.231608409722070085e+00,1.166764213720660059e+01
-2.226073130152040058e-01,7.600709020233059832e+00
6.000550266691559997e-01,1.079543083721410035e+01
-7.553802043760400320e-01,1.262705110896270000e+01
-8.102500543348449824e-01,1.181405807902410032e+01
-7.547249760226140136e-01,1.143311489926639979e+01
-9.474439650942000357e-01,1.140325565588159940e+01
2.701116798113250075e-02,1.098262704277689927e+01
5.939678163625170537e-01,1.016038945057709952e+01
-1.525842780507099983e+00,1.318057094160690035e+01
1.152026294372459958e+00,1.103169519527060061e+01
1.921564852142459978e-01,9.488300651103530825e+00
-2.296728428801350086e-01,9.017096963809860810e+00
-4.679982365065329941e-01,1.037785739522539963e+01
1.834833450217530082e-01,9.560001592177119534e+00
-6.851978097097340126e-02,8.705222562841930412e+00
7.207067011376030452e-01,1.061072373299329996e+01
3.500890906119270007e-01,1.094646320168359921e+01
6.768471057120239998e-02,9.970879056543230590e+00
-6.728199817084340451e-01,9.283942252417750396e+00
-3.069345860521129898e-01,9.674554374179280103e+00
9.045720876277479894e-01,1.001289268096740059e+01
8.044803669612150543e-01,1.236504550507189926e+01
6.290403228151719706e-01,9.882312429217600780e+00
4.538692353410930247e-01,1.207637108713730001e+01
-3.117860384819540198e-01,9.052010038407960479e+00
-9.403451489322719459e-01,1.231308849030810038e+01
-1.659943444389069933e+00,1.304632924736790045e+01
-1.737442822045949908e+00,1.241085683491779967e+01
-2.455425595385659909e-01,1.125601538473459939e+01
-4.371833244423889986e-01,1.106697892190450006e+01
3.699239633134120131e-02,1.002865945915839951e+01
-6.630912582248580378e-01,1.110166334878410055e+01
-2.803632219589710095e-01,9.625281138625350508e+00
-1.825636156317509973e-01,9.675073585795729514e+00
-3.553147697867410117e-03,1.007149096438140035e+01
9.578783794363020521e-01,1.029791231712530042e+01
-4.532038276284520162e-01,9.987614105178099777e+00
6.479771232786869506e-01,1.117072032943369919e+01
-8.119923767830630190e-01,1.010524232006359924e+01
1.167253513754940020e+00,1.090303296725689997e+01
1.531389301045239959e+00,1.359935048009990055e+01
-1.125337325284480050e+00,1.039120705380810072e+01
-7.502673526375389645e-01,1.127863628031470000e+01
9.095587517513930020e-01,9.875583449962750393e+00
-3.833252394026320231e-01,9.346083323448649338e+00
-4.224479428593170272e-01,9.981688389753900381e+00
4.349420694969309831e-01,1.086972541394550085e+01
-5.782615586273329722e-01,1.010612559146169964e+01
8.974398341550710034e-01,1.124557071676099973e+01
-3.968611468773560191e-01,8.142995636499840373e+00
2.817497524951559917e-01,1.092241304698019988e+01
4.228592358314349764e-01,8.947914169727749112e+00
4.478011341370640164e-01,1.082287485740689981e+01
5.732518766037230096e-01,1.005671618303549941e+01
-1.398511345656179961e+00,1.188805047060099973e+01
-1.398070371951739999e+00,1.106933627717489976e+01
3.376116234385420078e-01,1.013458710839450028e+01
-4.726528705809059927e-01,1.101955336602000024e+01
-9.592268021318599569e-01,1.048866893419599933e+01
1.802671914451760005e+00,1.394858516674180038e+01
-4.828194217824609974e-02,1.085700430483369949e+01
5.773610169476629528e-01,9.377552713244629246e+00
-1.962445774301379897e+00,1.397166106706409927e+01
-3.487107662580389844e-01,8.444966495175400212e+00
1.771909242797299999e+00,1.328547343657040081e+01
2.533126412324190113e+00,1.634100216013199969e+01
1.043916926913279974e+00,1.132422622469879947e+01
-7.848904494936269627e-01,1.082403283412000050e+01
4.180634669650549751e-01,1.005130463754809966e+01
1.153354095037389948e-01,8.546659490181520269e+00
1.796594222760280024e+00,1.436019996807440080e+01
1.274740752809160105e+00,1.184385687257680075e+01
-2.790640638356750025e-01,9.563658389699979168e+00
1.693886271066940008e-01,9.684265404699370805e+00
1.043407932901359914e+00,1.224008004908760050e+01
2.607694043309159992e-01,9.940067314289809275e+00
-1.063528067878259931e+00,1.169851731886769919e+01
2.363809597928600015e-01,9.983858574169540034e+00
1.598295268011870052e+00,1.417401795819460020e+01
1.423212630288410052e+00,1.194445561732299943e+01
-6.081591341247190030e-01,1.015097654999370036e+01
-9.539592510908819767e-01,1.087114940143650088e+01
6.310018955256480044e-02,9.319281401591519298e+00
5.026466675330309997e-02,9.349393955552960378e+00
8.572030840800469731e-01,9.975927446002829768e+00
-1.633487760670619959e+00,1.274482408172860026e+01
-2.887833207068399854e-01,1.034178264120919977e+01
-1.037003984518330091e+00,1.374816763880949999e+01
-7.295034490658880433e-01,9.955393184077259150e+00
4.453799886789789886e-01,1.121919684919999938e+01
8.100324035340870088e-01,8.791019211850690240e+00
1.067741973448609993e+00,1.019920276696019990e+01
1.099411076073369964e+00,1.319958017926979998e+01
8.469007653262580204e-01,9.758164291880930818e+00
-7.473199764978529780e-01,1.282648746649790006e+01
-1.849234578788889971e+00,1.186431631237629958e+01
-7.296699379585760425e-01,1.055996812898819925e+01
1.128076562928550075e+00,9.681071174796420209e+00
-5.379579294415189894e-01,9.519832833533200755e+00
-8.023753137905399457e-01,9.060963191795279315e+00
-1.164168024857630046e+00,1.050241307834230042e+01
8.537146315092020155e-01,1.111521173116280004e+01
-9.189568696097960565e-02,1.014221806416109928e+01
1.704486679387569925e+00,1.081673301606939930e+01
1.103658611729720018e+00,1.221734097279339970e+01
-1.669649822925250104e+00,1.280384074744270073e+01
1.832059010793160025e+00,1.315530328246580005e+01
-6.119802394855700101e-01,9.103162831511330211e+00
6.365510966594409847e-01,1.087440524617190007e+01
8.431062820023229598e-01,9.744443494195650146e+00
-1.109761687790209894e+00,1.206921147615149970e+01
1.678866723734659949e+00,1.361474405106470087e+01
-1.090212073850560071e+00,9.922506925277179590e+00
4.329400556100659880e-01,1.268766933172319966e+01
-3.951214991966490175e-01,9.835635923793999424e+00
8.510668194842100354e-01,1.074807604449650000e+01
1.001887317120589982e+00,9.957783021040919280e+00
-4.733452142160680109e-01,1.062373644640810078e+01
5.892729255630819729e-01,9.391312791392810055e+00
1.312103934190330001e+00,1.351197769205139920e+01
-6.712145269062169683e-01,1.015536029469820001e+01
-5.261743872967300506e-01,1.049219688316630084e+01
-2.123417424890579885e-01,1.095581407455870071e+01
-5.049422096855670228e-01,1.032173268734440086e+01
1.079714138145440039e+00,1.175340927040969952e+01
7.097975859500710305e-01,1.121820366022410020e+01
2.741107932458100027e-01,9.242924219383320761e+00
-1.875799425715360069e+00,1.460099927101090067e+01
-1.602579386037340070e+00,1.087134760991980009e+01
1.381365247822530007e+00,1.495597871187909966e+01
1.399914688296840071e+00,1.271728909238979988e+01
-3.480690306964209779e-01,9.630148867181679506e+00
2.929035584228740219e-01,1.061933920996449920e+01
8.460761105736569476e-01,1.268061889928229924e+01
-8.736209794244990112e-01,1.202521509502300034e+01
2.365230506535770161e+00,1.572309345241919942e+01
-8.403526477114909854e-01,1.064039251733709968e+01
2.993414802239279804e-01,1.000821849239850003e+01
-1.092752034411619971e-01,9.534619477310920743e+00
1.832816016872220066e+00,1.140116863408220027e+01
1.210225066848579889e+00,1.234460740147100033e+01
-1.045608732109180004e-02,1.029093298757799957e+01
1.871234923236750058e-01,9.760861192916449269e+00
7.154416033111210549e-02,1.253374634291179923e+01
6.256193295006809985e-01,9.203047394057030317e+00
6.726715642295679753e-01,1.228638627289200080e+01
1.297831941406110134e-01,8.897946290376619771e+00
-1.329390803614630134e-01,1.038807632759970012e+01
-6.935063236502049533e-02,9.701045144821209831e+00
-5.839779823694389860e-01,9.795540970360539390e+00
-5.042774042100309773e-01,1.053110446103850073e+01
2.401353010473120109e-01,9.152934976167310666e+00
1.628863826245469992e+00,1.381814172185310063e+01
-1.249279040849530009e+00,1.125247976735579947e+01
-4.361516926150910134e-02,1.045818203234349930e+01
-1.449271715168360120e-01,1.011765478472019986e+01
-7.250193463602160049e-02,1.038713894677590055e+01
-1.701782797337870079e+00,9.815090793280029757e+00
8.509385520215180243e-01,9.673222562343349651e+00
-5.939410881131830244e-01,1.158110286380069986e+01
-3.697710881054099702e-02,7.710756754766980414e+00
2.872058560506039804e+00,1.840507804071929954e+01
3.834011234313839944e-01,1.078410780025970084e+01
-8.325002728686550224e-01,1.112769029588080016e+01
-9.076042793887310056e-01,1.019359853154490025e+01
-9.261095588385940269e-01,1.101625541163159916e+01
1.031832866970169960e+00,1.111416862165910047e+01
-9.555819707789700024e-01,1.129398836519099980e+01
-5.747951418326370243e-01,1.052503182645710034e+01
-2.364037143462109913e-01,8.008645724002599664e+00
6.152178243375819866e-01,1.091446923978199912e+01
-1.246306325314550101e+00,1.108153588968059999e+01
4.427070959729569877e-01,8.486397860726690112e+00
-1.409623906201800114e-01,1.001789769651229989e+01
-4.578515077313660142e-01,1.003912699945449916e+01
-2.149577224548890053e-01,9.954760027866679906e+00
1.026453436600599955e+00,9.715232095794430478e+00
4.042958168259789820e-01,8.168715552572319183e+00
3.873656227919550221e-01,1.143866446269360004e+01
-9.342567209512040449e-01,1.148927555526029920e+01
-4.497237074883139903e-03,1.107918173879160051e+01
-6.771003492680659486e-01,9.753547224154329953e+00
-4.495702858274699953e-01,9.883284934431220137e+00
-1.070978583761950098e+00,1.248801835609599920e+01
3.607691344428000102e-01,9.712938293101869291e+00
1.022571477715339960e-01,7.884048973868400090e+00
-4.591123732937539836e-01,1.136585600702339960e+01
-2.289280316716419891e-02,8.484080348771060542e+00
-1.085218511261109992e-01,9.905915745752910340e+00
7.272398504692969556e-01,9.940174145640959580e+00
-1.441570125997009955e+00,1.256739628764869998e+01
-2.710895466682949895e-01,8.779628132269149177e+00
-1.154695829790499895e+00,1.227603609380840055e+01
-4.248556269240990058e-01,9.926526723869910640e+00
-1.248707171895959922e+00,1.153078177395459925e+01
-1.068768192349770052e+00,1.023090856348789934e+01
5.207279250388680003e-01,1.110529922910050082e+01
-5.803406909927929513e-01,9.684129571089719946e+00
-1.390085701088330072e+00,1.200837103688689922e+01
-1.810188284768970091e+00,1.375545082995579982e+01
-3.385750506257420023e-01,9.942098726957560473e+00
1.636088680293289910e+00,1.202823155502639985e+01
1.469182317604609933e+00,1.030300763883560045e+01
-3.113590463592970092e-01,9.023929917542680812e+00
8.743093214999649865e-01,1.168254328281829935e+01
-7.606721304864719757e-01,9.502848331517670388e+00
2.041577019804199922e-01,1.035863185857300017e+01
-4.908940737548230238e-01,1.074188576168319997e+01
1.419606929975409937e+00,1.213955537439020027e+01
1.172422517647830009e+00,1.394652154525489962e+01
-3.021588558162159877e-01,1.021047661641789972e+01
-1.000061969290890085e+00,1.061199326321800029e+01
6.031923586317190500e-01,1.035919344111679941e+01
1.344615723790379969e+00,1.232241202931940016e+01
-5.939673028360570317e-01,1.151865199745959956e+01
-1.691373805379000061e-01,1.146386377114789923e+01
-1.946494758681539983e+00,1.526673897319230022e+01
-9.278401323315230154e-02,1.052106728438559990e+01
1.208448913839760053e+00,1.117791882571430051e+01
5.581344824289420359e-01,9.714591133257810540e+00
-1.278070572353640078e+00,1.124706352271329912e+01
1.403069084416289913e-01,9.457905305671470586e+00
1.402244645903170106e-01,1.061064309958049989e+01
-1.341953843133040003e+00,1.143246795995139919e+01
-5.527128672914009833e-02,1.167927231599930060e+01
3.550244777148700015e-01,9.418774806736760041e+00
1.318228979334850060e+00,1.455217827905240036e+01
-1.186798795366690085e+00,1.033371380366580006e+01
2.434650626888589908e+00,1.683930748271830069e+01
5.382868071749159489e-01,1.115858678789710012e+01
1.599502449255489900e-01,1.213659505107020031e+01
-2.923933048118079747e-01,8.802789254284739684e+00
-1.902417687681899894e-01,1.006680201486580017e+01
-2.429843715853010067e-01,1.179886999245639956e+01
1.349364723798480048e+00,1.529923975314070006e+01
-1.314387187971630011e+00,1.353805387560110063e+01
-1.019779347658420043e+00,1.050335861251769920e+01
-3.242418192869159776e-01,9.654679743205800690e+00
3.787214908900379817e-02,9.562784890729270515e+00
1.484675813059950000e+00,1.199250750428140044e+01
6.163811899713930176e-01,8.781827182697709233e+00
-1.071422553030380032e+00,1.179455734225239993e+01
-1.644279380718320027e+00,1.188632459600190039e+01
1.211904664027940060e+00,9.225238664016570667e+00
-7.165915178092679971e-01,1.166128811590909997e+01
8.669941402490900506e-01,1.137286956326030030e+01
1.590063213598009950e+00,1.224648783553359976e+01
2.528589451404120059e+00,1.738116595938690168e+01
-6.818233541563729627e-01,7.488505032363599767e+00
4.882547665625390221e-01,9.723131861816510124e+00
-7.926676163087079674e-01,1.004037973698529917e+01
-1.607911063869220003e+00,1.230248681740209982e+01
2.213975597780950100e+00,1.393086029979640017e+01
-3.067128946082329777e-01,9.171525842430499509e+00
-1.071215249788119994e-01,9.004120578010800457e+00
4.603893839450090009e-01,8.217920329813530600e+00
-9.859064568789599470e-02,1.054585053007190076e+01
1.992879921816680111e-01,8.822639473534859889e+00
3.450610097844660218e-01,1.030040911780690038e+01
-1.221036806812920039e+00,1.118158499121209992e+01
1.028416273999190000e+00,8.900337528460489978e+00
-1.543759329669980085e+00,1.214162809476369986e+01
-1.163794575718199997e+00,9.789098668842420636e+00
6.196745138205089765e-02,1.005302188969609922e+01
-8.162309151750439529e-02,1.054805519796440016e+01
3.170986504497479985e-01,1.040277438600620030e+01
-1.131559172776529953e+00,1.033837788614460074e+01
7.043793436542460096e-02,1.127865094638000087e+01
-7.548553889261320204e-01,1.365766392835960019e+01
3.054068192785119873e-01,1.214359290648969925e+01
-1.055642052999580027e+00,1.183581534630559950e+01
-1.889153441195119965e-01,9.810985885567630405e+00
1.076764411790070097e+00,1.139098194483739945e+01
-1.802584629342949940e+00,1.049716449777150018e+01
9.576002208199619892e-01,1.125195322371489937e+01
-2.830682343842250148e-01,9.537714010316749480e+00
-1.633958406371779915e-01,1.161714221963639915e+01
2.552525758488040086e+00,1.639448338384169901e+01
1.903483477319320105e+00,1.239284453093429939e+01
1.443896802618630071e+00,1.211984356196609980e+01
1.412434537546239932e-01,1.140086402538100074e+01
-4.345532810114289823e-01,8.393431459887329638e+00
-1.036856456287879924e+00,1.165090412892869942e+01
8.207288012496789797e-02,1.144373183694930063e+01
1.744799177672179957e-01,1.100827114515140082e+01
1.693851224334650130e-01,1.138730324754330070e+01
1.122678679078910058e+00,1.132938854387290029e+01
-1.140090307409290071e+00,1.191307455957699979e+01
5.579344060358070179e-01,1.079842576701549994e+01
-3.861125625210820034e-01,1.060868719542910021e+01
9.677292316512110526e-01,1.111564536167890083e+01
-4.961670593551900099e-01,1.108264320089459964e+01
2.834030636074780229e-01,9.102482565358199551e+00
1.250743048085289910e-01,1.217074175769359989e+01
1.405699530583699897e+00,1.095761535026199951e+01
-3.680309785904969933e-01,1.070347250421840002e+01
5.097942134016120175e-01,1.030790133098889960e+01
-1.699355426239379963e+00,1.101063048710449976e+01
8.034660461748019955e-01,1.287709470990949967e+01
2.328511353247069982e-01,9.138006582688010582e+00
-6.996818913040560028e-01,1.072719726282790020e+01
-1.368055276711320101e+00,1.084159330862060067e+01
1.459622542634160025e+00,1.258177718128039935e+01
-1.093758968225100103e+00,1.183784910932159917e+01
-1.791669831113729960e-01,9.853173188308050001e+00
1.142598584637019909e+00,1.165227903947620014e+01
-1.256350437291670064e-01,8.966136645060270638e+00
-1.575337444794190078e-01,1.131430144834260076e+01
1.435459785642979880e-01,9.525462828129880322e+00
9.117189725543099754e-02,8.986697651818390753e+00
8.937570081836470059e-01,9.773763295662240225e+00
4.620408750298590217e-01,9.287373635306730435e+00
-1.778525874821869912e-01,8.664029060914259617e+00
-9.012210322368349735e-02,9.319773384149469209e+00
-4.279455306370120171e-01,1.116798744687860001e+01
-6.536480839750030691e-02,1.036043272979519969e+01
1.264860573601499949e+00,1.141389234228650018e+01
4.755378576043960137e-02,8.650013833611479797e+00
-2.767361636678680181e-01,1.070274918267750053e+01
-8.020731675049940224e-01,9.184457563331699603e+00
5.399184637122550479e-01,8.475087336649590242e+00
-1.020117907399890056e+00,9.870104149160439988e+00
-6.478908960233780157e-01,9.628767770839509410e+00
-8.662980630050729491e-01,9.296283521610229528e+00
-2.791632240979209922e-01,1.062214013504859977e+01
-5.318957220963520527e-01,1.265333605526750027e+01
-1.300206784610880018e-01,1.149332556513659931e+01
-7.244068551438179737e-01,9.051195059781040442e+00
5.342890283405989926e-01,9.726859906352849805e+00
-8.715027957970369887e-02,8.720593708010689227e+00
1.148126099265809996e+00,9.461642953928439681e+00
2.486789604922300112e-01,9.155505460300650711e+00
-1.028362471200739980e+00,1.115234498782280070e+01
4.497325566529800089e-01,9.796783376150260736e+00
7.176129517925300405e-02,8.826275829373750881e+00
-5.566404072367789890e-01,1.020055000537539946e+01
-1.575355425228240069e-01,1.124123879239249924e+01
1.392393743833600039e+00,1.124806640540269953e+01
5.086981312995989546e-01,1.078919894169620086e+01
-1.692053704346329956e+00,1.436097609814230047e+01
9.980880866306349741e-01,1.167405637639430083e+01
5.155082136840920537e-01,1.169097424162269938e+01
2.920760070674010001e-01,1.137696657796609934e+01
-7.610500719827300031e-01,9.468047115869529406e+00
-1.435227868136009999e+00,1.056165533778039922e+01
7.548054493565690137e-01,1.086166368710870067e+01
-1.126590558195309955e+00,1.219881577348819945e+01
-1.281512461963159932e+00,1.301697391446830032e+01
5.580150211543240257e-02,9.732903386857490347e+00
3.935003307685649987e-02,1.044312981756599967e+01
3.106853324206779732e-01,1.044112432581619920e+01
-1.011195917533129984e+00,1.046602021731490062e+01
-5.547609846193829464e-01,8.307930867128579422e+00
-1.732555060917289946e+00,1.230046488989959919e+01
1.224968861887500093e+00,1.102294667855739974e+01
-6.185175615463280041e-02,9.178339230960290251e+00
-1.152954987546600085e+00,1.121983051413909926e+01
-1.588407619700590079e+00,1.335605798260099952e+01
8.923233935539960360e-01,9.813347353229760373e+00
7.731303891774830017e-01,9.129094836955639281e+00
4.162974654704110211e-01,8.572466608645749275e+00
-4.072344023267450153e-01,1.009002532051120049e+01
-1.383869566412869977e-02,9.726547806591080203e+00
-2.161180936945540143e+00,1.510794547215439998e+01
4.570237448708249772e-01,9.992165520046249583e+00
2.818375755708070196e-01,1.030024364451739949e+01
-1.729346375970219896e+00,1.197172593530400064e+01
7.783099379540800444e-02,9.733193030695350245e+00
-1.731996271427189926e+00,1.269616781105790082e+01
3.484357661320600097e-01,9.197799821682110633e+00
1.112644517099180108e+00,1.020179754069079969e+01
1.401504080320510104e+00,1.077825966344239994e+01
4.890117451770820134e-01,9.647253873146160785e+00
5.936982473112010217e-01,1.015561782422929937e+01
-5.541084625159049537e-01,1.173718234828080043e+01
4.478713653912709813e-01,9.813174587059679155e+00
-8.408157663982740448e-01,9.408898944436929312e+00
1.348675750288210073e+00,1.197727667431660059e+01
-1.197140839072150076e+00,1.205249003453010026e+01
8.370200915734949954e-01,9.751738513544639275e+00
-1.015097370646649955e+00,1.175325668458540029e+01
-1.646979613541790011e+00,1.300288589200119915e+01
8.264474814981249695e-01,1.201088692151829918e+01
-1.947144961879829994e+00,1.521134424016610076e+01
6.970348232887090267e-01,1.088675265908369916e+01
-3.388964618428330078e-01,9.561947871536069954e+00
-1.843158455235679893e+00,1.144149865384700071e+01
1.749056947518490002e-01,9.659521849993330633e+00
-1.560354316430760058e+00,1.566440770462130061e+01
1.547942537452390077e+00,1.234644735854189967e+01
6.722040917145749583e-01,1.028501434242309998e+01
5.041647735902450300e-01,1.046111975153280049e+01
1.312170608136820071e+00,1.118021231715309938e+01
-9.843851141793810156e-01,1.064412026705189973e+01
-4.007292526775649844e-01,1.095918946794169990e+01
-9.243955441608379953e-02,9.390124704802390809e+00
2.096603868093799949e+00,1.603721590370059857e+01
1.710970599919509949e+00,1.326691460608759954e+01
-1.202954145387820084e+00,1.049610136273049932e+01
-9.001752753914580296e-01,9.220408442995800868e+00
-2.974385442695139936e-01,9.596555719439500365e+00
3.148972894580109871e-01,8.877958745226630199e+00
1.167927655025760014e+00,1.498396403851960024e+01
1.032860303679070002e+00,1.125171744560110021e+01
-9.839630147411360106e-01,1.002465301047280022e+01
1.431772729785000031e+00,1.282450917109609989e+01
